entry_id,thread_title,post_text_clean,post_text,post_timestamp,post_number_in_thread,post_id,post_link,post_user,post_user_badge,post_user_profile_image,post_user_link,post_reply_to_post_number,post_reply_to_post_link,post_reply_to_post_id
822,Is MS always as bad as it's portrayed?," As others have said, MS is a disease that seems to be unique for each person. If you'd have asked us in 2011 how bad my wife's MS was we'd have said it was well managed. She was RR, on beta interferon, could walk etc etc. She started going downhill gradually during 2012 (the odd fall in the street). By 2013 she was having to walk outside with a stick. By 2015 she's in a wheelchair outside, but can still get around the house by holding on to walls. Still having falls, but can get herself up.  Now, 2019, she is 99% dependent upon me for everything. No mobility. Can't turn herself in bed. Struggles to sit up straight on a chair most days. Has some movement in her right arm, but the past 2 weeks even this has been failing her and I have had to feed her a few times. The cliff she has fallen off in just a few years is scary, and has been fast - much faster than we ever expected based on what you read online.  Also worth noting though, until recently we didn't go on to forums. We were the 'healthy' ones who you didn't meet (or at least never knew she had MS).  She fights every day. She's a real fighter. But we don't know what the next day, week, month, year will bring. Live life to the full whist you can as you never know what's around the corner! ","<p>As others have said, MS is a disease that seems to be unique for each person. If you'd have asked us in 2011 how bad my wife's MS was we'd have said it was well managed. She was RR, on beta interferon, could walk etc etc. She started going downhill gradually during 2012 (the odd fall in the street). By 2013 she was having to walk outside with a stick. By 2015 she's in a wheelchair outside, but can still get around the house by holding on to walls. Still having falls, but can get herself up.</p><p>Now, 2019, she is 99% dependent upon me for everything. No mobility. Can't turn herself in bed. Struggles to sit up straight on a chair most days. Has some movement in her right arm, but the past 2 weeks even this has been failing her and I have had to feed her a few times. The cliff she has fallen off in just a few years is scary, and has been fast - much faster than we ever expected based on what you read online.</p><p>Also worth noting though, until recently we didn't go on to forums. We were the 'healthy' ones who you didn't meet (or at least never knew she had MS).</p><p>She fights every day. She's a real fighter. But we don't know what the next day, week, month, year will bring. Live life to the full whist you can as you never know what's around the corner!</p>",19 Nov  2019 at 4:51 pm,#14,417052,https://community.mssociety.org.uk/comment/417052#comment-417052,freddy,,,https://community.mssociety.org.uk/users/freddy,,,
823,Is MS always as bad as it's portrayed?," Hello 
I've had MS for 15 years now and you wouldn't know looking at me. I'm fit as a fiddle and without my yearly mri scans showing lesions, I'd doubt my diagnosis. I'm lucky indeed. 
Katy ","<p>Hello<br>
I've had MS for 15 years now and you wouldn't know looking at me. I'm fit as a fiddle and without my yearly mri scans showing lesions, I'd doubt my diagnosis. I'm lucky indeed.<br>
Katy</p>",19 Nov  2019 at 5:07 pm,#15,417053,https://community.mssociety.org.uk/comment/417053#comment-417053,km19831,,,https://community.mssociety.org.uk/users/km19831,,,
824,Is MS always as bad as it's portrayed?, interesting question -  Some people have bad m.s. but don't see themselves as being 'bad' - others haveit 'less bad' but see themselves as being vey poorly - if you know whatI mean!  (A recently dx'd friend said she thought the medics were regarding her m.s. far too trivially - to them m.s. was just a n inconvenience.) ,<p>interesting question -</p><p>Some people have bad m.s. but don't see themselves as being 'bad' - others haveit 'less bad' but see themselves as being vey poorly - if you know whatI mean!</p><p>(A recently dx'd friend said she thought the medics were regarding her m.s. far too trivially - to them m.s. was just a n inconvenience.)</p>,19 Nov  2019 at 5:39 pm,#16,417057,https://community.mssociety.org.uk/comment/417057#comment-417057,cracowian,,,https://community.mssociety.org.uk/users/cracowian,,,
825,Is MS always as bad as it's portrayed?," This is so true. Among hospital physiotherapists, for instance, if you don't need two carers to get you into the hoist, they're just not interested. But you know what they say: minor surgery is surgery that is happening to someone else. I think the same applies to MS. It is a life-changing dx, even if it doesn't immediately crippleyou. Having said that, many people with a lot of accumulated disability make good lives for themselves, and most of us do our best.   Alison ","<p>This is so true. Among hospital physiotherapists, for instance, if you don't need two carers to get you into the hoist, they're just not interested. But you know what they say: minor surgery is surgery that is happening to someone else. I think the same applies to MS. It is a life-changing dx, even if it doesn't immediately crippleyou. Having said that, many people with a lot of accumulated disability make good lives for themselves, and most of us do our best. </p><p>Alison</p>",19 Nov  2019 at 6:08 pm,#17,417058,https://community.mssociety.org.uk/comment/417058#comment-417058,alison100,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/long_haired_goat_avatar_40143%20%282014_03_12%2020_56_34%20UTC%29%20%282%29_0.jpg?itok=DfA0-1D6"">",https://community.mssociety.org.uk/users/alison100,(Reply to #16),https://community.mssociety.org.uk/forums/everyday-living/ms-always-bad-its-portrayed#comment-417057,417057
826,Is MS always as bad as it's portrayed?," I know 3 other people apart from me who have ms. You wouldn't know there was anything wrong with one of them, she still works 20 hrs a week and walks to work and back. She has to walk up a hill to get to the supermarket where she work. A friend of mine has ms and is a bit unsteady on her feet. Another woman I know is now a full time wheelchair user but when I first met her 10 yrs ago she was walking but she did have a nasty limp. No-one knows how it will affect them. ","<p>I know 3 other people apart from me who have ms. You wouldn't know there was anything wrong with one of them, she still works 20 hrs a week and walks to work and back. She has to walk up a hill to get to the supermarket where she work. A friend of mine has ms and is a bit unsteady on her feet. Another woman I know is now a full time wheelchair user but when I first met her 10 yrs ago she was walking but she did have a nasty limp. No-one knows how it will affect them.</p>",06 Jan  2020 at 7:21 am,#18,418509,https://community.mssociety.org.uk/comment/418509#comment-418509,deb74,,,https://community.mssociety.org.uk/users/deb74,,,
827,Diet, Hi everyone  I hope everyone is as well as they can be!  So Ive decided to look at my diet. My friends sister in law also has ms. She has successfully changed her diet to Organic and vegan and says it changed her life with respect to her ms. Her symptoms are much less and fatigue non existent !  ivedecided to se if I can help myself too. Ive changed to organic food only I figure if we are eating our food which in turn is sprayed with pesticides etc surly this can not be good for our health! I know it maybe costs slightly more but as our Mortgage is just about to finish I think it could be money well spent.  Im not too sure about the dairy side of things and wondered what other peoples experiences have been.    My main symptoms have been slight off balance feelings and fatigue together with occasional nerve pain.    many thanks    Ann x ,<p>Hi everyone</p><p>I hope everyone is as well as they can be!</p><p>So Ive decided to look at my diet. My friends sister in law also has ms. She has successfully changed her diet to Organic and vegan and says it changed her life with respect to her ms. Her symptoms are much less and fatigue non existent !</p><p>ivedecided to se if I can help myself too. Ive changed to organic food only I figure if we are eating our food which in turn is sprayed with pesticides etc surly this can not be good for our health! I know it maybe costs slightly more but as our Mortgage is just about to finish I think it could be money well spent.</p><p>Im not too sure about the dairy side of things and wondered what other peoples experiences have been.</p><p></p><p>My main symptoms have been slight off balance feelings and fatigue together with occasional nerve pain.</p><p></p><p>many thanks</p><p></p><p>Ann x</p>,05 Jan  2020 at 4:56 pm,#1,87026,https://community.mssociety.org.uk/forums/everyday-living/diet-0,smokey,,,https://community.mssociety.org.uk/users/smokey,,,
828,Diet," Hi Ann  I think that we'll all respond differently to different diets. For some, cutting out things like dairy or gluten or meat will make a big difference, but others won't notice anything. So try it and see. If it helps, great. If not, you can add it to the shopping list again.  Dan ","<p>Hi Ann</p><p>I think that we'll all respond differently to different diets. For some, cutting out things like dairy or gluten or meat will make a big difference, but others won't notice anything. So try it and see. If it helps, great. If not, you can add it to the shopping list again.</p><p>Dan</p>",06 Jan  2020 at 12:06 am,#2,418504,https://community.mssociety.org.uk/comment/418504#comment-418504,hefunk,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/Couv_204268.jpg?itok=fHHP949m"">",https://community.mssociety.org.uk/users/hefunk,,,
829,Diet," I think before starting any diet of exclusion i.e. dairy and gluten people should be tested to see if they are actually sensitive to it. I was told that by a diatician. I had blood tests for allergy etc, and well it came up with some really odd things. I was gluten senstive, oat and rye, and brewers yeast and bakers yeast lol.....green beans, bananas, these were sensitivity though about 2 in the range, weirdly enough i find eating bananas gives me bloat.  anyway i am gluten free as oats and rye was just a 2 on sensitive i do each occasionally. I came up with a low grade lactose intolerance and funny enough i just dont like milk, so i drink KOKO milk which is fortified with b12 and vitD, and my fatigue levels did get better on that. also i lost weight when i went gluten free more the fact there isnt much you can eat without it in lol. Oh yes and SOYA bad so i try not to touch anything with that. although thats hard as its even in chocolate.  Now my daughter was overweight always tired and went on a ketone diet and six months later she looked brilliant i have to say and started riding again. she has fibro and M.E.  I was shocked as it was radical yet she always seemed to eat and more i thought.  Now she has switched to fully Vegan, she has put weight back on, is always tired and doesnt feel well.  i told her to go back ketone but she wont.  there are so many diets out there. I dont think they help any particular disease i think good healthy food (I eat mediterrean), supports our immune system. which then makes us feel better.  eating garbage is not good for us, eating good is.  i dont go with all this organic stuff. I have a friend with an allotment who grows all own food and chickens for eggs and has MS and her diet of organic has made difference to how she feels.  the trouble with organic it is expensive so people buy less i would rather eat more veg and fruit in my diet so chose not to go organic unless i get some of my stuff from friends who grow their own. we grew our own fruit and veg so i ate that and had chickens too so all organic. i still grow strawberry in baskets.  I think its a personal thing if you feel it helps no harm no fowl.  but no garbage is the answer lol. x ","<p>I think before starting any diet of exclusion i.e. dairy and gluten people should be tested to see if they are actually sensitive to it. I was told that by a diatician. I had blood tests for allergy etc, and well it came up with some really odd things. I was gluten senstive, oat and rye, and brewers yeast and bakers yeast lol.....green beans, bananas, these were sensitivity though about 2 in the range, weirdly enough i find eating bananas gives me bloat.</p><p>anyway i am gluten free as oats and rye was just a 2 on sensitive i do each occasionally. I came up with a low grade lactose intolerance and funny enough i just dont like milk, so i drink KOKO milk which is fortified with b12 and vitD, and my fatigue levels did get better on that. also i lost weight when i went gluten free more the fact there isnt much you can eat without it in lol. Oh yes and SOYA bad so i try not to touch anything with that. although thats hard as its even in chocolate.</p><p>Now my daughter was overweight always tired and went on a ketone diet and six months later she looked brilliant i have to say and started riding again. she has fibro and M.E.</p><p>I was shocked as it was radical yet she always seemed to eat and more i thought.</p><p>Now she has switched to fully Vegan, she has put weight back on, is always tired and doesnt feel well.</p><p>i told her to go back ketone but she wont.</p><p>there are so many diets out there. I dont think they help any particular disease i think good healthy food (I eat mediterrean), supports our immune system. which then makes us feel better.</p><p>eating garbage is not good for us, eating good is.</p><p>i dont go with all this organic stuff. I have a friend with an allotment who grows all own food and chickens for eggs and has MS and her diet of organic has made difference to how she feels.</p><p>the trouble with organic it is expensive so people buy less i would rather eat more veg and fruit in my diet so chose not to go organic unless i get some of my stuff from friends who grow their own. we grew our own fruit and veg so i ate that and had chickens too so all organic. i still grow strawberry in baskets.</p><p>I think its a personal thing if you feel it helps no harm no fowl.</p><p>but no garbage is the answer lol. x</p>",06 Jan  2020 at 5:35 am,#3,418505,https://community.mssociety.org.uk/comment/418505#comment-418505,crazy-chick,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/71oyIojGbdL._AC_SL1500_.jpg?itok=3W3AdBna"">",https://community.mssociety.org.uk/users/crazy-chick,,,
830,Cognitive diagnosis, Looking for advice re hubby's pip claim. Decision maker didn't accept that he had cognitive problems because he doesn't have a diagnosis for it but does it not come under the MS diagnosis as it is a sympton ,<p>Looking for advice re hubby's pip claim. Decision maker didn't accept that he had cognitive problems because he doesn't have a diagnosis for it but does it not come under the MS diagnosis as it is a sympton</p>,13 Oct  2019 at 10:00 am,#1,86596,https://community.mssociety.org.uk/forums/caring-someone-ms/cognitive-diagnosis,mummybubbles,,,https://community.mssociety.org.uk/users/mummybubbles,,,
831,Diet," I have been following the best bet diet for 8 years no gluten,dairy,low fat and low sugar, or me i feel so much better when i'm on the diet ","<p>I have been following the best bet diet for 8 years no gluten,dairy,low fat and low sugar, or me i feel so much better when i'm on the diet</p>",06 Jan  2020 at 3:34 pm,#4,418525,https://community.mssociety.org.uk/comment/418525#comment-418525,simone2,,,https://community.mssociety.org.uk/users/simone2,,,
832,Coping with cognitive difficulties," Hi, I care for my mum who has SPMS, I'm finding it REALLY hard at the moment and I really need to rant a bit. Hopefully someone might be able to give me some advice too. My mum was diagnosed with RRMS 34 years ago, which turned into secondary progressive 25 years ago.  She has many physical symptoms (trouble with balance, fine motor skills, bladder and bowels) but it's the cogitive symptoms that I find really hard to deal with.   It's difficult for me to even describe her cognitive symptoms because I feel that I just don't have the vocabulary to do so. But I'll give it a go........ Basically, over the last 25 years she's become a totally different person. First of all she has lost all ability to relate to or empathise with other people. When I was a young child she was a very affectionate and responsive mother to my sister and I and she was friendly and empathetic with other people but when her MS became progressive, she lost the ability to do those things. Now she takes no interest in my life or my sisters or anyone elses. She is totally incapable of considering other people's feelings. She has lost all but one of her friends and family relationships are fraught. Secondly, she has difficulties with memory and understanding what's going on. She often makes things up (invents events, denies events, imagines conversations etc etc). Thirdly, she is often angry and depressed - her anger often causes her to blow things out of proportion - for instance yesterday she screamed and wailed hysterically and slammed doors for half an hour because the recycling wasn't collected. Lastly she doesn't recognise her own illness and is extremely hostile about accepting help or care - she refuses to recognise many of her symptoms, refuses to recognise that she is deteriorating and might need additional help in the future. She lies to healthcare professionals (sometimes because she can't remember, sometimes because she feels put on the spot, sometimes to deliberately decieve them because she feels it will help her regain some control). I'm sure there are other things too but I can't think of them just now. All that makes it sound as if I'm blaming her and I'm not. I do realise that these are symptoms of her illness caused by the MS and are no different.  Like I said, I feel I don't actually have the vocabulary to describe it accurately.  At the moment my major worries are food and money.  She won't eat a proper breakfast or dinner. I cook or prepare her lunch every day and leave her to heat it up.The rest of the day she eats biscuits (and sometimes a piece of toast). In the last two years she is also refusing to eat her lunch. I find that she will just eat potatoes or she will cut a chicken breast into 8 pieces and eat one piece everyday. This is not a physical issue - it isn't that she has no appetite or physically can't do it. It's that mentally she convinces herself that this is the right thing to do. At the moment I consider it a good week when she has 3 or 4 proper meals and lives the rest of the time on biscuits. I like to cook things in large batches and freeze in individual portions - sometimes she gets so hungry that she'll eat 7 or 8 portions of something I'm cooking (that I'd intended to freeze) but she won't accept that the problem lies with her not eating properly. I have tried everything I can think of (including planning and cooking 3 meals a day for her and trying lots of smaller meals instead) but at the suggestion of any change she becomes aggressive and hostile.   Also, she can't deal with money anymore but won't admit it. She has very few clothes and a few days ago I was trying to encourage her to buy a new dress (for 30 pounds, which she can afford) she screamed at me that she couldn't afford it and then half an hour later she went on the internet and brought a set of 6 garden chairs for 500 pounds. I tried to explain to her that if she spent 500 pounds it would empty her bank account and she wouldn't have any money for food or bills, not to mention that she already owns garden chairs. After a huge argument she let me cancel the order for the chairs. But this kind of thing has happened before and I know that it will mean that next time she will lie to me about spending money and then she will be shocked and angry when her bank account is overdrawn. If she would only collaborate with my sister and I then she could retain a lot of her independence but the way things are I feel like I will have no choice but to invoke the power of attorney and stop her accessing her own money.  I find that healthcare professionals are very uninterested in the cognitive aspects of MS - they are endlessly supportive and engaged with the physical symptoms but I feel that when I describe cognitive symptoms they don't even hear what I'm saying. The MS nurse if very dismissive when I try to explain all this. A few months ago with went through an occupational health assemement and mum convinced the OT that I was imagining all this and that a lot of it was my fault. It seems to me that severe cognitive problems are not as rare with MS as it is generally claimed. I feel like there is absolutely no help available at all.  Thank you to anyone who has read this little rant. If anyone has any advice at all I would really really welcome it. Is anyone else dealing with this too? ","<p>Hi, I care for my mum who has SPMS, I'm finding it REALLY hard at the moment and I really need to rant a bit. Hopefully someone might be able to give me some advice too. My mum was diagnosed with RRMS 34 years ago, which turned into secondary progressive 25 years ago.  She has many physical symptoms (trouble with balance, fine motor skills, bladder and bowels) but it's the cogitive symptoms that I find really hard to deal with. </p><p>It's difficult for me to even describe her cognitive symptoms because I feel that I just don't have the vocabulary to do so. But I'll give it a go........ Basically, over the last 25 years she's become a totally different person. First of all she has lost all ability to relate to or empathise with other people. When I was a young child she was a very affectionate and responsive mother to my sister and I and she was friendly and empathetic with other people but when her MS became progressive, she lost the ability to do those things. Now she takes no interest in my life or my sisters or anyone elses. She is totally incapable of considering other people's feelings. She has lost all but one of her friends and family relationships are fraught. Secondly, she has difficulties with memory and understanding what's going on. She often makes things up (invents events, denies events, imagines conversations etc etc). Thirdly, she is often angry and depressed - her anger often causes her to blow things out of proportion - for instance yesterday she screamed and wailed hysterically and slammed doors for half an hour because the recycling wasn't collected. Lastly she doesn't recognise her own illness and is extremely hostile about accepting help or care - she refuses to recognise many of her symptoms, refuses to recognise that she is deteriorating and might need additional help in the future. She lies to healthcare professionals (sometimes because she can't remember, sometimes because she feels put on the spot, sometimes to deliberately decieve them because she feels it will help her regain some control). I'm sure there are other things too but I can't think of them just now. All that makes it sound as if I'm blaming her and I'm not. I do realise that these are symptoms of her illness caused by the MS and are no different.  Like I said, I feel I don't actually have the vocabulary to describe it accurately.</p><p>At the moment my major worries are food and money.  She won't eat a proper breakfast or dinner. I cook or prepare her lunch every day and leave her to heat it up.The rest of the day she eats biscuits (and sometimes a piece of toast). In the last two years she is also refusing to eat her lunch. I find that she will just eat potatoes or she will cut a chicken breast into 8 pieces and eat one piece everyday. This is not a physical issue - it isn't that she has no appetite or physically can't do it. It's that mentally she convinces herself that this is the right thing to do. At the moment I consider it a good week when she has 3 or 4 proper meals and lives the rest of the time on biscuits. I like to cook things in large batches and freeze in individual portions - sometimes she gets so hungry that she'll eat 7 or 8 portions of something I'm cooking (that I'd intended to freeze) but she won't accept that the problem lies with her not eating properly. I have tried everything I can think of (including planning and cooking 3 meals a day for her and trying lots of smaller meals instead) but at the suggestion of any change she becomes aggressive and hostile. </p><p>Also, she can't deal with money anymore but won't admit it. She has very few clothes and a few days ago I was trying to encourage her to buy a new dress (for 30 pounds, which she can afford) she screamed at me that she couldn't afford it and then half an hour later she went on the internet and brought a set of 6 garden chairs for 500 pounds. I tried to explain to her that if she spent 500 pounds it would empty her bank account and she wouldn't have any money for food or bills, not to mention that she already owns garden chairs. After a huge argument she let me cancel the order for the chairs. But this kind of thing has happened before and I know that it will mean that next time she will lie to me about spending money and then she will be shocked and angry when her bank account is overdrawn. If she would only collaborate with my sister and I then she could retain a lot of her independence but the way things are I feel like I will have no choice but to invoke the power of attorney and stop her accessing her own money.</p><p>I find that healthcare professionals are very uninterested in the cognitive aspects of MS - they are endlessly supportive and engaged with the physical symptoms but I feel that when I describe cognitive symptoms they don't even hear what I'm saying. The MS nurse if very dismissive when I try to explain all this. A few months ago with went through an occupational health assemement and mum convinced the OT that I was imagining all this and that a lot of it was my fault. It seems to me that severe cognitive problems are not as rare with MS as it is generally claimed. I feel like there is absolutely no help available at all.</p><p>Thank you to anyone who has read this little rant. If anyone has any advice at all I would really really welcome it. Is anyone else dealing with this too?</p>",06 Aug  2013 at 1:24 pm,#1,56786,https://community.mssociety.org.uk/forums/caring-someone-ms/coping-cognitive-difficulties,,,,,,,
833,My husband with PPMS losing himself," Hi I'm new to this so sorry if I make a mistake. My husband was diagnosed 13years ago with primary progressive ms but they said he probably had it for a few years earlier but didnt know. He struggled to keep working but 8yrs ago had to give it up because he was finding it hard to walk, he is now in a wheelchair and his limbs are solid and his neck is getting stiff now too. He lost the use of his left hand and now the right is going the same way, we have fought to keep it going but his hands are clawed in. He is just out of hospital today after having a really bad UTI and was In for 2 wks. I just feel hes losing himself hes going into himself like he has no emotion or conversation, he seems spaced out a lot of the time and sleeps a lot. I am usually a strong person and I care for him on my own but does this happen is he slowly going into himself will he lose the ability to communicate? I put it down to the UTI but if I'm honest with myself I've been seeing it happen for the past 6months. Is it something I should brace myself for? I asked our ms nurse about it but I can't get a straight answer, I know everyone is different and effects all ms suffers differently but I need to get myself ready for what's to come. I'm not coping emotionally at the moment cause we have been married 25yrs next yr and I'm losing my best friend  ","<p>Hi I'm new to this so sorry if I make a mistake. My husband was diagnosed 13years ago with primary progressive ms but they said he probably had it for a few years earlier but didnt know. He struggled to keep working but 8yrs ago had to give it up because he was finding it hard to walk, he is now in a wheelchair and his limbs are solid and his neck is getting stiff now too. He lost the use of his left hand and now the right is going the same way, we have fought to keep it going but his hands are clawed in. He is just out of hospital today after having a really bad UTI and was In for 2 wks. I just feel hes losing himself hes going into himself like he has no emotion or conversation, he seems spaced out a lot of the time and sleeps a lot. I am usually a strong person and I care for him on my own but does this happen is he slowly going into himself will he lose the ability to communicate? I put it down to the UTI but if I'm honest with myself I've been seeing it happen for the past 6months. Is it something I should brace myself for? I asked our ms nurse about it but I can't get a straight answer, I know everyone is different and effects all ms suffers differently but I need to get myself ready for what's to come. I'm not coping emotionally at the moment cause we have been married 25yrs next yr and I'm losing my best friend </p>",06 Sep  2019 at 5:59 pm,#1,86351,https://community.mssociety.org.uk/forums/caring-someone-ms/my-husband-ppms-losing-himself,ma,,,https://community.mssociety.org.uk/users/ma,,,
834,My husband with PPMS losing himself," Hey M.A  I'm sorry, I don't have any experience whatsoever, but I just wanted to say I hear you and feel your pain. So hard ","<p>Hey M.A</p><p>I'm sorry, I don't have any experience whatsoever, but I just wanted to say I hear you and feel your pain. So hard</p>",10 Oct  2019 at 9:04 pm,#2,415556,https://community.mssociety.org.uk/comment/415556#comment-415556,rusty740,,,https://community.mssociety.org.uk/users/rusty740,,,
835,My husband with PPMS losing himself," Hi,  I only saw your post this afternoon and I hope it's not too late to reply. I don't know why you haven't had more replies by now, this Forum is usually so supportive. It is very hard watching the person you married become so ill.  Your isolation comes through quite clearly in your post so it seems that you're not getting much support from family or friends. Does your husband have any mates you could call on to help take him out of himself?  I can't make any predictions about your husband's MS but what you should brace yourself for is taking on too much on by yourself. You should be able to get carers in to give you a break from time to time. Contact your local authority's Adult Social Care team and ask for an assessment.  Please come back to us, I don't want you to feel that we don't understand because we do.  Best wishes, 
John ","<p>Hi,</p><p>I only saw your post this afternoon and I hope it's not too late to reply. I don't know why you haven't had more replies by now, this Forum is usually so supportive. It is very hard watching the person you married become so ill.</p><p>Your isolation comes through quite clearly in your post so it seems that you're not getting much support from family or friends. Does your husband have any mates you could call on to help take him out of himself?</p><p>I can't make any predictions about your husband's MS but what you should brace yourself for is taking on too much on by yourself. You should be able to get carers in to give you a break from time to time. Contact your local authority's Adult Social Care team and ask for an assessment.</p><p>Please come back to us, I don't want you to feel that we don't understand because we do.</p><p>Best wishes,<br>
John</p>",11 Oct  2019 at 6:00 pm,#3,415597,https://community.mssociety.org.uk/comment/415597#comment-415597,john-prideaux,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/Prideaux%20%283%29.jpg?itok=kfnswRE3"">",https://community.mssociety.org.uk/users/john-prideaux,,,
836,My husband with PPMS losing himself," MA, so sorry to hear that you are both having such a tough time. The mental impacts of significant changes in how our bodies work (or don't work) is not often taken into consideration. It is important to try and find some people who can help, ex colleagues or people with similar interests (past or present).  It is also vital to be kind to yourself to keep yourself healthy and happy enough so that you can provide the necessary support.  Good luck  Mick ","<p>MA, so sorry to hear that you are both having such a tough time. The mental impacts of significant changes in how our bodies work (or don't work) is not often taken into consideration. It is important to try and find some people who can help, ex colleagues or people with similar interests (past or present).</p><p>It is also vital to be kind to yourself to keep yourself healthy and happy enough so that you can provide the necessary support.</p><p>Good luck</p><p>Mick</p>",15 Oct  2019 at 6:27 pm,#4,415719,https://community.mssociety.org.uk/comment/415719#comment-415719,mogace,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/027e1.JPG?itok=uw6cKN9M"">",https://community.mssociety.org.uk/users/mogace,,,
837,Ended Relationship," Hi everyone, thank you for this great forum. The reason I'm writing this post is just to get my feelings out. I hope you understand, comments are welcome of course.  I don't have MS, but was in a relationship that was getting serious when she found out she had MS, or probably, I don't really know. She (39)has 4 kids, I (42) have 2. She ended our relationship quickly, I didn't get to choose, but I was (and still am) willing to continue to see if we would have worked out, regardless of health problems. It had looked promising.  Her reasons, like many others here are very rational. I understand and respect them -to protect me and my kids from the burden of the disease, to focus her energy where it needs to be, on her health and her kids while she figures out what life is like now. In the meantime, I've focused my energy on reading all about it, what life could be like etc., what would I be getting myself into and I feel selfish for wanting the relationship when she obviously has too much on her plate. I would like to be beside her, to help and care, but can't. I feel selfish for considering not being with her. She said I'd have no trouble finding a fun, beautiful, healthy person, which hurt so badly and if that does eventually happen, I'll feeling guilty I'm sure, even though I didn't have the choice. I've seen the Dr. for depression and now am on medication for that. I can imagine if it's doing that to me, what it must do to her.  She says she does have a great support network. I imagine it is completely overwhelming to receive the diagnosis, nevermind deal with life's other issues. Her having support is the only thing that gives me some comfort about her decision.  I feel like the biggest hurt is the feeling of not being able to provide the love and support to someone you care about when they are in need. Then the selfish feelings, what's most important right now is that she quickly implements her Drs. plans and doesn't have me to distract her. Nevermind the feelings that my problems are nothing compared to hers, or many others, and guilty for not ""just getting the big picture"". ","<p>Hi everyone, thank you for this great forum. The reason I'm writing this post is just to get my feelings out. I hope you understand, comments are welcome of course.</p><p>I don't have MS, but was in a relationship that was getting serious when she found out she had MS, or probably, I don't really know. She (39)has 4 kids, I (42) have 2. She ended our relationship quickly, I didn't get to choose, but I was (and still am) willing to continue to see if we would have worked out, regardless of health problems. It had looked promising.</p><p>Her reasons, like many others here are very rational. I understand and respect them -to protect me and my kids from the burden of the disease, to focus her energy where it needs to be, on her health and her kids while she figures out what life is like now. In the meantime, I've focused my energy on reading all about it, what life could be like etc., what would I be getting myself into and I feel selfish for wanting the relationship when she obviously has too much on her plate. I would like to be beside her, to help and care, but can't. I feel selfish for considering not being with her. She said I'd have no trouble finding a fun, beautiful, healthy person, which hurt so badly and if that does eventually happen, I'll feeling guilty I'm sure, even though I didn't have the choice. I've seen the Dr. for depression and now am on medication for that. I can imagine if it's doing that to me, what it must do to her.</p><p>She says she does have a great support network. I imagine it is completely overwhelming to receive the diagnosis, nevermind deal with life's other issues. Her having support is the only thing that gives me some comfort about her decision.</p><p>I feel like the biggest hurt is the feeling of not being able to provide the love and support to someone you care about when they are in need. Then the selfish feelings, what's most important right now is that she quickly implements her Drs. plans and doesn't have me to distract her. Nevermind the feelings that my problems are nothing compared to hers, or many others, and guilty for not ""just getting the big picture"".</p>",16 Oct  2019 at 7:51 pm,#1,86616,https://community.mssociety.org.uk/forums/caring-someone-ms/ended-relationship,rusty740,,,https://community.mssociety.org.uk/users/rusty740,,,
